Step,T_CE,T_Acc,T_Res,V_CE,V_Acc,V_Res,E_CE,E_Acc,E_Res,Time
65500,0.14240332031726838,0.95316,47658.0,,,,0.7965901124954223,0.7864,7864.0,3398.0158998966217
66000,0.13803114542007447,0.9542,47710.0,,,,0.7612063983917237,0.8013,8013.0,3424.039510011673
66500,0.13384364614009858,0.95686,47843.0,,,,0.7783030624389649,0.7948,7948.0,3450.054701089859
67000,0.14307156821250916,0.95222,47611.0,,,,0.7574055149078369,0.7996,7996.0,3476.020054101944
67500,0.13677285857200622,0.95516,47758.0,,,,0.7784704399108887,0.7944,7944.0,3501.9542169570923
68000,0.13220767667770386,0.9564,47820.0,,,,0.7465220991134643,0.797,7970.0,3527.9745268821716
68500,0.1308370105457306,0.95754,47877.0,,,,0.7597948097229004,0.7919,7919.0,3554.142452955246
69000,0.13016554783582687,0.9564,47820.0,,,,0.7636693176269531,0.7972,7972.0,3580.093029022217
69500,0.13515211066007615,0.95522,47761.0,,,,0.7623184471130371,0.794,7940.0,3606.0216059684753
70000,0.13080962374687194,0.95636,47818.0,,,,0.7870406452178955,0.7876,7876.0,3631.961818933487
70500,0.136801691699028,0.95434,47717.0,,,,0.7915362350463867,0.792,7920.0,3657.9568140506744
71000,0.1311049397993088,0.95778,47889.0,,,,0.7627222717285156,0.7999,7999.0,3683.886691093445
71500,0.12761878423690795,0.95788,47894.0,,,,0.7701805278778077,0.7961,7961.0,3709.818908929825
72000,0.12969469873428344,0.95754,47877.0,,,,0.7797815383911133,0.7919,7919.0,3735.7259089946747
72500,0.1258498901605606,0.95792,47896.0,,,,0.77687119140625,0.7949,7949.0,3761.6542959213257
73000,0.12138347281575203,0.9607,48035.0,,,,0.7801339435577392,0.7957,7957.0,3787.5776619911194
73500,0.12010344837665558,0.95994,47997.0,,,,0.7705627613067627,0.7935,7935.0,3813.3652040958405
74000,0.12059894743442535,0.96094,48047.0,,,,0.7782308898925782,0.7995,7995.0,3839.2645280361176
74500,0.12412963057518005,0.95928,47964.0,,,,0.7537629974365234,0.7927,7927.0,3865.1786348819733
75000,0.1234405444931984,0.95964,47982.0,,,,0.7777213340759277,0.794,7940.0,3891.0993371009827
75500,0.11526199148654938,0.9624,48120.0,,,,0.8127401699066162,0.7883,7883.0,3917.0060629844666
76000,0.1211808278799057,0.96026,48013.0,,,,0.7818899768829346,0.7962,7962.0,3942.9215610027313
76500,0.11355819806575775,0.96228,48114.0,,,,0.7844619651794433,0.7989,7989.0,3968.8451879024506
77000,0.1234380224275589,0.9593,47965.0,,,,0.7715329956054687,0.7929,7929.0,3994.7644810676575
77500,0.118551191573143,0.96048,48024.0,,,,0.7971594062805176,0.7955,7955.0,4020.69721698761
78000,0.11954253448009491,0.9599,47995.0,,,,0.7882277366638184,0.796,7960.0,4046.609519004822
78500,0.11931173728466034,0.96068,48034.0,,,,0.7765983318328857,0.7979,7979.0,4072.5502429008484
79000,0.12078189242601395,0.96122,48061.0,,,,0.7967762050628662,0.7914,7914.0,4098.483433008194
79500,0.11549101845264435,0.96252,48126.0,,,,0.7803397464752198,0.7984,7984.0,4124.422427892685
80000,0.11808666920185089,0.96244,48122.0,,,,0.7732221565246582,0.8019,8019.0,4150.356591939926
80500,0.11279458657741546,0.96356,48178.0,,,,0.8141864139556885,0.7908,7908.0,4176.284792900085
81000,0.11895781218051911,0.96166,48083.0,,,,0.7683861938476563,0.8012,8012.0,4202.2164669036865
81500,0.11453621709823608,0.9624,48120.0,,,,0.7605108825683594,0.801,8010.0,4228.143519878387
82000,0.11536676991462708,0.9625,48125.0,,,,0.7583593648910523,0.8003,8003.0,4254.086683988571
82500,0.11298592824459076,0.96372,48186.0,,,,0.7769551937103272,0.7927,7927.0,4280.036458015442
83000,0.10777133426904678,0.96578,48289.0,,,,0.8134432411193848,0.7934,7934.0,4305.952147960663
83500,0.10848027417898178,0.96506,48253.0,,,,0.7745230026245117,0.7977,7977.0,4331.91888999939
84000,0.10472622490882874,0.96566,48283.0,,,,0.780274866104126,0.7977,7977.0,4357.86142706871
84500,0.10624025718212128,0.96508,48254.0,,,,0.7949267444610596,0.7983,7983.0,4383.793310880661
85000,0.10622095693111419,0.9653,48265.0,,,,0.7990939197540283,0.7935,7935.0,4409.751329898834
85500,0.10953135926961899,0.96366,48183.0,,,,0.7827521114349365,0.7984,7984.0,4435.68168091774
