Step,T_CE,T_Acc,T_Res,V_CE,V_Acc,V_Res,E_CE,E_Acc,E_Res,Time
77000,0.012000222769975663,0.99984,49992.0,0.06340856627225876,0.9818,9818.0,0.05563203058838844,0.9819,9819.0,6215.138563156128
77500,0.012001282806396485,0.99984,49992.0,0.06341957502365113,0.9818,9818.0,0.05563548055887222,0.9819,9819.0,6255.492341041565
78000,0.012002004463672639,0.99984,49992.0,0.06344312626123429,0.9817,9817.0,0.0556466698050499,0.982,9820.0,6295.85998415947
78500,0.012000828556418418,0.99984,49992.0,0.06343819429278373,0.9818,9818.0,0.05566657369732857,0.9819,9819.0,6336.236932039261
79000,0.012000719337463378,0.99984,49992.0,0.0634122958779335,0.9818,9818.0,0.055650713473558426,0.9819,9819.0,6376.583888053894
79500,0.012000543733239173,0.99984,49992.0,0.06342525795698166,0.9815,9815.0,0.055658628726005556,0.9818,9818.0,6416.925285100937
80000,0.01200052329480648,0.99984,49992.0,0.06343558716773987,0.9816,9816.0,0.05564714685678482,0.9819,9819.0,6457.250256061554
80500,0.01199975347340107,0.99984,49992.0,0.06343457825779915,0.9815,9815.0,0.055658909034729004,0.9819,9819.0,6498.0350461006165
81000,0.012000125445127487,0.99984,49992.0,0.06342718615531921,0.9815,9815.0,0.055656654185056685,0.9819,9819.0,6538.362100124359
81500,0.012000267351269722,0.99984,49992.0,0.06343245846331119,0.9815,9815.0,0.05566307529807091,0.9818,9818.0,6578.665676116943
82000,0.011999773799777031,0.99984,49992.0,0.06344013502597809,0.9815,9815.0,0.05564919694662094,0.9819,9819.0,6618.8128480911255
82500,0.01200020248711109,0.99984,49992.0,0.06343028684854507,0.9815,9815.0,0.05565744765996933,0.9819,9819.0,6659.115579128265
83000,0.011999937399029732,0.99984,49992.0,0.06343502507805825,0.9815,9815.0,0.05564801739454269,0.9819,9819.0,6699.372936010361
83500,0.012000240335464478,0.99984,49992.0,0.06343851118087769,0.9815,9815.0,0.0556575567305088,0.9819,9819.0,6740.9804310798645
84000,0.011999071229696274,0.99984,49992.0,0.0634462895154953,0.9817,9817.0,0.055655220407247546,0.9821,9821.0,6781.1634249687195
84500,0.011998967809677123,0.99984,49992.0,0.06342912511825562,0.9817,9817.0,0.055651271736621856,0.9819,9819.0,6821.353502035141
85000,0.012000186334252358,0.99984,49992.0,0.06342776583433152,0.9817,9817.0,0.05564666161835194,0.9819,9819.0,6861.705330133438
85500,0.011998920018672943,0.99984,49992.0,0.06343729313611984,0.9816,9816.0,0.055653661289811134,0.9819,9819.0,6901.87286400795
86000,0.011999109206199647,0.99984,49992.0,0.06343497067689896,0.9817,9817.0,0.055660046327114104,0.9819,9819.0,6942.034968137741
86500,0.011999588741064071,0.99984,49992.0,0.06343367202281952,0.9815,9815.0,0.055660366064310074,0.9819,9819.0,6982.126701116562
87000,0.011999079163074494,0.99984,49992.0,0.06343768043518067,0.9816,9816.0,0.055662151050567626,0.9819,9819.0,7022.313547134399
87500,0.011999625059962273,0.99984,49992.0,0.06343758543729783,0.9815,9815.0,0.05565985286831856,0.9819,9819.0,7065.179280996323
88000,0.011998785927891732,0.99984,49992.0,0.06343742018938064,0.9816,9816.0,0.05565201963186264,0.9819,9819.0,7106.763957977295
88500,0.011999332509040832,0.99984,49992.0,0.06343672330379486,0.9815,9815.0,0.05565943874716759,0.9819,9819.0,7147.020676136017
89000,0.011998609845638275,0.99984,49992.0,0.06343327694833278,0.9815,9815.0,0.05565664178133011,0.9819,9819.0,7189.722809076309
89500,0.011998377103805542,0.99984,49992.0,0.06343535978794097,0.9815,9815.0,0.05565753122866154,0.9819,9819.0,7229.9978120327
90000,0.011998187635540962,0.99984,49992.0,0.06343733483552932,0.9816,9816.0,0.055658137154579165,0.9819,9819.0,7270.173259973526
90500,0.011998676035404205,0.99984,49992.0,0.06343541811704635,0.9815,9815.0,0.055655418533086774,0.9819,9819.0,7311.015190124512
91000,0.011998805937767029,0.99984,49992.0,0.06343869822025298,0.9816,9816.0,0.055655635648965834,0.9819,9819.0,7352.6628241539
91500,0.01199798728644848,0.99984,49992.0,0.06343919973373413,0.9815,9815.0,0.055661435747146604,0.9819,9819.0,7394.317940950394
92000,0.011998301582932473,0.99984,49992.0,0.06343868639469147,0.9815,9815.0,0.05566144000887871,0.9819,9819.0,7434.6787321567535
